Date,confirmationtime7trx
2017/03/15,-0.05
2017/03/16,-0.06
2017/03/17,-0.107
2017/03/18,-0.19
2017/03/19,-0.345
2017/03/20,-0.199
2017/03/21,-0.016
2017/03/22,-0.024
2017/03/23,-0.001
2017/03/24,-0.22
2017/03/25,-0.074
2017/03/26,-0.136
2017/03/27,0.081
2017/03/28,0.116
2017/03/29,0.255
2017/03/30,0.14
2017/03/31,0.243
2017/04/01,0.456
2017/04/02,0.382
2017/04/03,0.045
2017/04/04,0.187
2017/04/05,0.082
2017/04/06,0.034
2017/04/07,-0.129
2017/04/08,-0.052
2017/04/09,-0.119
2017/04/10,-0.116
2017/04/11,-0.27
2017/04/12,-0.219
2017/04/13,0.109
2017/04/14,0.343
2017/04/15,0.37
2017/04/16,0.344
2017/04/17,0.385
2017/04/18,0.351
2017/04/19,0.317
2017/04/20,0.343
2017/04/21,0.097
2017/04/22,-0.019
2017/04/23,-0.144
2017/04/24,0.096
2017/04/25,0.154
2017/04/26,0.074
2017/04/27,0.007
2017/04/28,0.081
2017/04/29,-0.154
2017/04/30,-0.291
2017/05/01,-0.351
2017/05/02,-0.44
2017/05/03,-0.237
2017/05/04,-0.308
2017/05/05,-0.067
2017/05/06,-0.145
2017/05/07,-0.334
2017/05/08,-0.639
2017/05/09,-0.729
2017/05/10,-0.632
2017/05/11,-0.304
2017/05/12,-0.14
2017/05/13,-0.108
2017/05/14,-0.191
2017/05/15,-0.358
2017/05/16,-0.125
2017/05/17,-0.026
2017/05/18,0.144
2017/05/19,0.088
2017/05/20,-0.065
2017/05/21,-0.056
2017/05/22,0.032
2017/05/23,-0.076
2017/05/24,-0.118
2017/05/25,-0.211
2017/05/26,-0.212
2017/05/27,-0.31
2017/05/28,-0.404
2017/05/29,-0.34
2017/05/30,-0.464
2017/05/31,-0.519
2017/06/01,-0.581
2017/06/02,-0.39
2017/06/03,-0.519
2017/06/04,-0.509
2017/06/05,-0.462
2017/06/06,-0.267
2017/06/07,-0.176
2017/06/08,-0.14
2017/06/09,0.01
2017/06/10,0.304
2017/06/11,0.545
2017/06/12,0.703
2017/06/13,0.862
2017/06/14,0.991
2017/06/15,0.932
2017/06/16,0.834
2017/06/17,0.755
2017/06/18,0.685
2017/06/19,0.554
2017/06/20,0.569
2017/06/21,0.596
2017/06/22,0.626
2017/06/23,0.423
2017/06/24,0.288
2017/06/25,0.507
2017/06/26,0.566
2017/06/27,0.674
2017/06/28,0.487
2017/06/29,0.643
2017/06/30,0.493
2017/07/01,0.146
2017/07/02,-0.405
2017/07/03,-0.828
2017/07/04,-0.978
2017/07/05,-0.934
2017/07/06,-0.722
2017/07/07,-0.524
2017/07/08,-0.515
2017/07/09,-0.305
2017/07/10,-0.544
2017/07/11,-2.125
2017/07/12,-2.717
2017/07/13,-2.584
2017/07/14,-1.886
2017/07/15,-0.821
2017/07/16,-0.194
2017/07/17,0.304
2017/07/18,0.48
2017/07/19,0.653
2017/07/20,0.646
2017/07/21,0.638
2017/07/22,0.558
2017/07/23,0.342
2017/07/24,0.05
2017/07/25,0.057
2017/07/26,0.199
2017/07/27,0.295
2017/07/28,0.394
2017/07/29,0.398
2017/07/30,0.463
2017/07/31,0.558
2017/08/01,0.596
2017/08/02,0.562
2017/08/03,0.656
2017/08/04,0.376
2017/08/05,-0.003
2017/08/06,-0.008
2017/08/07,0.001
2017/08/08,-0.092
2017/08/09,0.064
2017/08/10,0.353
2017/08/11,0.52
2017/08/12,0.71
2017/08/13,0.713
2017/08/14,0.847
2017/08/15,0.737
2017/08/16,0.792
2017/08/17,0.408
2017/08/18,0.156
2017/08/19,-0.024
2017/08/20,0.097
2017/08/21,0.554
2017/08/22,1.643
2017/08/23,1.659
2017/08/24,2.005
2017/08/25,2.382
2017/08/26,2.574
2017/08/27,1.979
2017/08/28,1.413
2017/08/29,0.724
2017/08/30,-0.065
2017/08/31,-0.741
2017/09/01,-1.339
2017/09/02,-1.736
2017/09/03,-1.887
2017/09/04,-2.045
2017/09/05,-2.296
2017/09/06,-2.29
2017/09/07,-2.248
2017/09/08,-2.157
2017/09/09,-1.982
2017/09/10,-1.449
2017/09/11,-1.171
2017/09/12,-1.135
2017/09/13,-1.21
2017/09/14,-1.185
2017/09/15,-1.152
2017/09/16,-1.011
2017/09/17,-0.889
2017/09/18,-0.208
2017/09/19,0.229
2017/09/20,1.044
2017/09/21,1.117
2017/09/22,1.241
2017/09/23,1.048
2017/09/24,0.96
2017/09/25,1.185
2017/09/26,1.294
2017/09/27,1.207
2017/09/28,0.761
2017/09/29,0.293
2017/09/30,0.199
2017/10/01,0.376
2017/10/02,0.392
2017/10/03,0.05
2017/10/04,0.078
2017/10/05,0.382
2017/10/06,0.347
2017/10/07,0.181
2017/10/08,-0.209
2017/10/09,-0.465
2017/10/10,-0.611
2017/10/11,-0.458
2017/10/12,-0.346
2017/10/13,-0.072
2017/10/14,0.168
2017/10/15,-0.11
2017/10/16,-0.416
2017/10/17,-0.599
2017/10/18,-0.569
2017/10/19,-0.683
2017/10/20,-0.841
2017/10/21,-0.751
2017/10/22,-0.812
2017/10/23,-0.829
2017/10/24,-0.779
2017/10/25,-0.811
2017/10/26,-0.957
2017/10/27,0.201
2017/10/28,1.875
2017/10/29,2.301
2017/10/30,2.216
2017/10/31,1.978
2017/11/01,1.542
2017/11/02,1.057
2017/11/03,1.086
2017/11/04,1.104
2017/11/05,0.962
2017/11/06,0.856
2017/11/07,0.525
2017/11/08,0.263
2017/11/09,-0.022
2017/11/10,0.119
2017/11/11,1.326
2017/11/12,2.736
2017/11/13,2.768
2017/11/14,2.347
2017/11/15,1.541
2017/11/16,0.697
2017/11/17,-0.155
2017/11/18,-0.616
2017/11/19,-1.053
2017/11/20,-1.511
2017/11/21,-1.883
2017/11/22,-1.943
2017/11/23,-1.911
2017/11/24,-1.742
2017/11/25,-1.576
2017/11/26,-1.386
2017/11/27,-1.338
2017/11/28,-1.223
2017/11/29,-1.222
2017/11/30,-1.206
2017/12/01,-1.292
2017/12/02,-1.216
2017/12/03,-1.189
2017/12/04,-1.209
2017/12/05,-1.208
2017/12/06,-1.255
2017/12/07,-0.98
2017/12/08,-0.632
2017/12/09,-0.465
2017/12/10,-0.306
2017/12/11,-0.233
2017/12/12,-0.06
2017/12/13,-0.139
2017/12/14,-0.303
2017/12/15,-0.34
2017/12/16,-0.33
2017/12/17,-0.413
2017/12/18,-0.493
2017/12/19,-0.115
2017/12/20,0.458
2017/12/21,1.07
2017/12/22,1.278
2017/12/23,1.456
2017/12/24,1.408
2017/12/25,1.461
2017/12/26,1.429
2017/12/27,1.188
2017/12/28,0.958
2017/12/29,0.598
2017/12/30,0.41
2017/12/31,0.158
2018/01/01,-0.018
2018/01/02,-0.269
2018/01/03,-0.385
2018/01/04,-0.52
2018/01/05,-0.386
2018/01/06,-0.402
2018/01/07,-0.419
2018/01/08,-0.465
2018/01/09,-0.491
2018/01/10,-0.515
2018/01/11,-0.735
2018/01/12,-0.888
2018/01/13,-0.703
2018/01/14,-0.455
2018/01/15,-0.155
2018/01/16,0.027
2018/01/17,0.053
2018/01/18,-0.044
2018/01/19,-0.107
2018/01/20,-0.255
2018/01/21,-0.482
2018/01/22,-0.539
2018/01/23,-0.592
2018/01/24,-0.62
2018/01/25,-0.454
2018/01/26,-0.192
2018/01/27,0.053
2018/01/28,0.24
2018/01/29,0.48
2018/01/30,0.495
2018/01/31,1.068
2018/02/01,1.166
2018/02/02,0.959
2018/02/03,0.741
2018/02/04,0.366
2018/02/05,-0.073
2018/02/06,-0.352
2018/02/07,-0.217
2018/02/08,0.213
2018/02/09,0.638
2018/02/10,0.878
2018/02/11,0.894
2018/02/12,0.657
2018/02/13,0.362
2018/02/14,-0.039
2018/02/15,0.069
2018/02/16,0.071
2018/02/17,0.108
2018/02/18,0.023
2018/02/19,-0.1
2018/02/20,0.002
2018/02/21,-0.099
2018/02/22,-0.077
2018/02/23,0.004
2018/02/24,0.132
2018/02/25,0.006
2018/02/26,0.091
2018/02/27,0.048
2018/02/28,0.005
2018/03/01,-0.124
2018/03/02,-0.185
2018/03/03,-0.409
2018/03/04,-0.374
2018/03/05,-0.238
2018/03/06,-0.15
2018/03/07,-0.103
2018/03/08,-0.127
2018/03/09,-0.011
2018/03/10,0.218
2018/03/11,0.307
2018/03/12,0.239
2018/03/13,0.141
2018/03/14,0.193
2018/03/15,0.296
2018/03/16,0.27
2018/03/17,0.263
2018/03/18,0.24
2018/03/19,0.168
2018/03/20,0.424
2018/03/21,0.461
2018/03/22,0.492
2018/03/23,0.63
2018/03/24,0.52
2018/03/25,0.55
2018/03/26,0.452
2018/03/27,0.289
2018/03/28,0.311
2018/03/29,0.212
2018/03/30,-0.018
2018/03/31,0.107
2018/04/01,-0.013
2018/04/02,-0.164
2018/04/03,-0.365
2018/04/04,-0.398
2018/04/05,-0.439
2018/04/06,-0.278
2018/04/07,-0.442
2018/04/08,-0.561
2018/04/09,-0.497
2018/04/10,-0.521
2018/04/11,-0.546
2018/04/12,-0.492
2018/04/13,-0.508
2018/04/14,-0.247
2018/04/15,-0.183
2018/04/16,0.019
2018/04/17,0.027
2018/04/18,-0.03
2018/04/19,-0.258
2018/04/20,-0.113
2018/04/21,-0.075
2018/04/22,-0.096
2018/04/23,-0.069
2018/04/24,-0.084
2018/04/25,0.334
2018/04/26,0.61
2018/04/27,0.758
2018/04/28,1.001
2018/04/29,0.872
2018/04/30,0.629
2018/05/01,0.339
2018/05/02,0.26
2018/05/03,0.155
2018/05/04,0.199
2018/05/05,0.055
2018/05/06,0.106
2018/05/07,0.083
2018/05/08,0.152
2018/05/09,0.03
2018/05/10,-0.097
2018/05/11,0.111
2018/05/12,0.01
2018/05/13,-0.046
2018/05/14,0.115
2018/05/15,0.173
2018/05/16,-0.113
2018/05/17,-0.042
2018/05/18,-0.018
2018/05/19,-0.079
2018/05/20,-0.06
2018/05/21,-0.143
2018/05/22,-0.194
2018/05/23,-0.326
2018/05/24,-0.277
2018/05/25,-0.458
2018/05/26,-0.59
2018/05/27,-0.689
2018/05/28,-0.676
2018/05/29,-0.421
2018/05/30,-0.438
2018/05/31,-0.53
2018/06/01,-0.6
2018/06/02,-0.506
2018/06/03,-0.456
2018/06/04,-0.589
2018/06/05,-0.712
2018/06/06,-0.532
2018/06/07,-0.193
2018/06/08,0.142
2018/06/09,0.441
2018/06/10,0.889
2018/06/11,1.127
2018/06/12,1.158
2018/06/13,1.104
2018/06/14,0.896
2018/06/15,0.647
2018/06/16,0.29
2018/06/17,0.021
2018/06/18,-0.234
2018/06/19,-0.358
2018/06/20,-0.402
2018/06/21,-0.533
2018/06/22,-0.5
2018/06/23,-0.481
2018/06/24,-0.561
2018/06/25,-0.537
2018/06/26,-0.348
2018/06/27,0.249
2018/06/28,0.443
2018/06/29,0.489
2018/06/30,0.572
2018/07/01,0.577
2018/07/02,0.609
2018/07/03,0.997
2018/07/04,1.178
2018/07/05,1.185
2018/07/06,0.861
2018/07/07,0.478
2018/07/08,0.107
2018/07/09,0.026
2018/07/10,-0.065
2018/07/11,0.011
2018/07/12,0.075
2018/07/13,0.1
2018/07/14,0.221
2018/07/15,0.36
2018/07/16,0.66
2018/07/17,0.512
2018/07/18,0.076
2018/07/19,-0.392
2018/07/20,-0.654
2018/07/21,-0.602
2018/07/22,-0.817
2018/07/23,-0.986
2018/07/24,-1.036
2018/07/25,-1.159
2018/07/26,-1.185
2018/07/27,-1.165
2018/07/28,-0.894
2018/07/29,-0.784
2018/07/30,-0.365
2018/07/31,-0.032
2018/08/01,0.179
2018/08/02,0.269
2018/08/03,0.166
2018/08/04,-0.088
2018/08/05,-0.227
2018/08/06,0.045
2018/08/07,0.201
2018/08/08,0.218
2018/08/09,0.254
2018/08/10,0.039
2018/08/11,-0.199
2018/08/12,-0.27
2018/08/13,-0.204
2018/08/14,0.081
2018/08/15,0.135
2018/08/16,0.11
2018/08/17,0.114
2018/08/18,0.048
2018/08/19,0.119
2018/08/20,0.178
2018/08/21,0.243
2018/08/22,0.173
2018/08/23,0.167
2018/08/24,0.218
2018/08/25,0.415
2018/08/26,0.247
2018/08/27,-0.14
2018/08/28,-0.288
2018/08/29,-0.151
2018/08/30,-0.079
2018/08/31,-0.055
2018/09/01,-0.013
2018/09/02,0.107
2018/09/03,0.239
2018/09/04,0.589
2018/09/05,0.875
2018/09/06,0.859
2018/09/07,0.686
2018/09/08,0.487
2018/09/09,0.179
2018/09/10,0.163
2018/09/11,0.198
2018/09/12,-0.017
2018/09/13,-0.118
2018/09/14,0.034
2018/09/15,0.169
2018/09/16,0.285
2018/09/17,0.418
2018/09/18,0.447
2018/09/19,0.277
2018/09/20,0.067
2018/09/21,-0.027
2018/09/22,-0.169
2018/09/23,-0.258
2018/09/24,-0.286
2018/09/25,-0.471
2018/09/26,-0.396
2018/09/27,-0.262
2018/09/28,-0.233
2018/09/29,-0.231
2018/09/30,-0.34
2018/10/01,-0.429
2018/10/02,-0.264
2018/10/03,-0.105
2018/10/04,-0.026
2018/10/05,0.246
2018/10/06,0.625
2018/10/07,0.752
2018/10/08,0.826
2018/10/09,0.916
2018/10/10,0.814
2018/10/11,0.489
2018/10/12,0.405
2018/10/13,0.319
2018/10/14,0.614
2018/10/15,0.435
2018/10/16,0.353
2018/10/17,0.283
2018/10/18,0.225
2018/10/19,0.134
2018/10/20,0.029
2018/10/21,-0.01
2018/10/22,-0.187
2018/10/23,-0.384
2018/10/24,-0.04
2018/10/25,0.143
2018/10/26,0.16
2018/10/27,0.18
2018/10/28,0.149
2018/10/29,0.036
2018/10/30,-0.171
2018/10/31,-0.462
2018/11/01,-0.66
2018/11/02,-0.67
2018/11/03,-0.76
2018/11/04,-0.434
2018/11/05,-0.234
2018/11/06,0.077
2018/11/07,0.359
2018/11/08,0.704
2018/11/09,0.919
2018/11/10,0.976
2018/11/11,0.771
2018/11/12,0.544
2018/11/13,0.592
2018/11/14,0.538
2018/11/15,0.54
2018/11/16,0.57
2018/11/17,0.378
2018/11/18,0.378
2018/11/19,0.411
2018/11/20,0.37
2018/11/21,0.703
2018/11/22,0.851
2018/11/23,0.843
2018/11/24,0.555
2018/11/25,0.368
2018/11/26,0.472
2018/11/27,0.4
2018/11/28,0.425
2018/11/29,0.688
2018/11/30,1.068
2018/12/01,1.056
2018/12/02,1.004
2018/12/03,0.928
2018/12/04,0.552
2018/12/05,0.188
2018/12/06,-0.17
2018/12/07,-0.213
2018/12/08,-0.282
2018/12/09,-0.359
2018/12/10,-0.374
2018/12/11,-0.367
2018/12/12,-0.283
2018/12/13,-0.308
2018/12/14,-0.521
2018/12/15,-0.802
2018/12/16,-0.675
2018/12/17,-0.858
2018/12/18,-0.828
2018/12/19,-0.917
2018/12/20,-0.892
2018/12/21,-0.862
2018/12/22,-1.113
2018/12/23,-1.443
2018/12/24,-1.555
2018/12/25,-1.596
2018/12/26,-1.56
2018/12/27,-1.611
2018/12/28,-1.618
2018/12/29,-1.297
2018/12/30,-1.216
2018/12/31,-1.058
2019/01/01,-0.811
2019/01/02,-0.572
2019/01/03,-0.405
2019/01/04,-0.225
2019/01/05,-0.204
2019/01/06,-0.019
2019/01/07,0.206
2019/01/08,0.126
2019/01/09,-0.027
2019/01/10,-0.112
2019/01/11,-0.071
2019/01/12,0.137
2019/01/13,0.392
2019/01/14,0.479
2019/01/15,0.679
2019/01/16,0.868
2019/01/17,1.089
2019/01/18,1.122
2019/01/19,1.115
2019/01/20,0.814
2019/01/21,0.497
2019/01/22,0.445
2019/01/23,0.316
2019/01/24,0.021
2019/01/25,-0.061
2019/01/26,-0.168
2019/01/27,-0.125
2019/01/28,-0.114
2019/01/29,-0.126
2019/01/30,-0.033
2019/01/31,-0.109
2019/02/01,-0.272
2019/02/02,-0.304
2019/02/03,-0.203
2019/02/04,-0.158
2019/02/05,-0.142
2019/02/06,-0.297
2019/02/07,-0.576
2019/02/08,-0.771
2019/02/09,-0.767
2019/02/10,-0.556
2019/02/11,-0.337
2019/02/12,0.072
2019/02/13,0.197
2019/02/14,0.309
2019/02/15,0.574
2019/02/16,0.57
2019/02/17,0.36
2019/02/18,0.13
2019/02/19,-0.084
2019/02/20,0.036
2019/02/21,0.44
2019/02/22,0.391
2019/02/23,0.332
2019/02/24,0.342
2019/02/25,0.306
2019/02/26,0.074
2019/02/27,-0.005
2019/02/28,-0.104
2019/03/01,-0.306
2019/03/02,-0.199
2019/03/03,-0.139
2019/03/04,-0.004
2019/03/05,0.009
2019/03/06,0.217
2019/03/07,0.296
2019/03/08,0.261
2019/03/09,0.269
2019/03/10,0.312
2019/03/11,0.29
2019/03/12,0.227
2019/03/13,0.247
2019/03/14,0.082
2019/03/15,-0.117
2019/03/16,-0.387
2019/03/17,-0.482
2019/03/18,-0.623
2019/03/19,-0.859
2019/03/20,-0.984
2019/03/21,-0.85
2019/03/22,-0.79
2019/03/23,-0.6
2019/03/24,-0.428
2019/03/25,-0.261
2019/03/26,0.048
2019/03/27,0.19
2019/03/28,0.269
2019/03/29,0.293
2019/03/30,0.377
2019/03/31,0.467
2019/04/01,0.574
2019/04/02,0.434
2019/04/03,0.362
2019/04/04,0.346
2019/04/05,0.166
2019/04/06,0.14
2019/04/07,0.157
2019/04/08,0.11
2019/04/09,0.229
2019/04/10,0.208
2019/04/11,0.042
2019/04/12,-0.102
2019/04/13,-0.037
2019/04/14,0.286
2019/04/15,0.368
2019/04/16,0.33
2019/04/17,0.321
2019/04/18,0.201
2019/04/19,0.021
2019/04/20,0.078
2019/04/21,-0.1
2019/04/22,-0.061
2019/04/23,0.323
2019/04/24,0.232
2019/04/25,0.144
2019/04/26,-0.013
2019/04/27,-0.025
2019/04/28,-0.231
2019/04/29,-0.485
2019/04/30,-0.489
2019/05/01,-0.668
2019/05/02,-0.98
2019/05/03,-1.03
2019/05/04,-0.716
2019/05/05,-0.236
2019/05/06,-0.019
2019/05/07,0.343
2019/05/08,0.401
2019/05/09,0.336
2019/05/10,0.533
2019/05/11,0.726
2019/05/12,0.564
2019/05/13,0.196
2019/05/14,-0.069
2019/05/15,-0.22
2019/05/16,-0.265
2019/05/17,-0.305
2019/05/18,-0.353
2019/05/19,-0.483
2019/05/20,-0.603
2019/05/21,-0.618
2019/05/22,-0.703
2019/05/23,-0.717
2019/05/24,-0.637
2019/05/25,-0.377
2019/05/26,-0.329
2019/05/27,-0.393
2019/05/28,-0.462
2019/05/29,-0.601
2019/05/30,-0.618
2019/05/31,-0.013
2019/06/01,0.296
2019/06/02,0.67
2019/06/03,1.182
2019/06/04,1.186
2019/06/05,0.906
2019/06/06,0.571
2019/06/07,0.248
2019/06/08,0.379
2019/06/09,0.38
2019/06/10,0.222
2019/06/11,0.161
2019/06/12,0.295
2019/06/13,0.254
2019/06/14,-0.019
2019/06/15,-0.134
2019/06/16,0.03
2019/06/17,0.245
2019/06/18,0.129
2019/06/19,-0.219
2019/06/20,-0.315
2019/06/21,-0.153
2019/06/22,-0.001
2019/06/23,-0.236
2019/06/24,-0.567
2019/06/25,-0.605
2019/06/26,-0.685
2019/06/27,-0.533
2019/06/28,-0.508
2019/06/29,-0.626
2019/06/30,-0.58
2019/07/01,-0.364
2019/07/02,-0.261
2019/07/03,-0.342
2019/07/04,-0.442
2019/07/05,-0.698
2019/07/06,-0.893
2019/07/07,-0.795
2019/07/08,-0.8
2019/07/09,-0.618
2019/07/10,-0.057
2019/07/11,0.58
2019/07/12,0.717
2019/07/13,0.86
2019/07/14,0.918
2019/07/15,0.905
2019/07/16,0.686
2019/07/17,0.731
2019/07/18,1.043
2019/07/19,1.442
2019/07/20,1.122
2019/07/21,0.794
2019/07/22,0.415
2019/07/23,0.221
2019/07/24,0.175
2019/07/25,0.076
2019/07/26,-0.177
2019/07/27,-0.326
2019/07/28,-0.602
2019/07/29,-0.828
2019/07/30,-0.736
2019/07/31,-0.786
2019/08/01,-0.6
2019/08/02,-0.595
2019/08/03,-0.693
2019/08/04,-0.761
2019/08/05,-0.554
2019/08/06,-0.439
2019/08/07,-0.295
2019/08/08,-0.034
2019/08/09,0.178
2019/08/10,0.289
2019/08/11,0.314
2019/08/12,0.532
2019/08/13,0.509
2019/08/14,0.432
2019/08/15,0.288
2019/08/16,0.237
2019/08/17,0.469
2019/08/18,0.803
2019/08/19,0.687
2019/08/20,0.488
2019/08/21,0.468
2019/08/22,0.457
2019/08/23,0.317
2019/08/24,0.075
2019/08/25,-0.127
2019/08/26,-0.085
2019/08/27,0.079
2019/08/28,0.089
2019/08/29,-0.099
2019/08/30,-0.295
2019/08/31,-0.513
2019/09/01,-0.476
2019/09/02,-0.394
2019/09/03,-0.442
2019/09/04,-0.238
2019/09/05,-0.257
2019/09/06,-0.301
2019/09/07,-0.265
2019/09/08,-0.437
2019/09/09,-0.38
2019/09/10,-0.551
2019/09/11,-0.801
2019/09/12,-0.82
2019/09/13,-0.643
2019/09/14,-0.45
2019/09/15,-0.187
2019/09/16,-0.095
2019/09/17,0.063
2019/09/18,-0.025
2019/09/19,0.046
2019/09/20,0.139
2019/09/21,0.077
2019/09/22,-0.041
2019/09/23,0.512
2019/09/24,0.659
2019/09/25,0.612
2019/09/26,0.347
2019/09/27,0.445
2019/09/28,0.362
2019/09/29,0.465
2019/09/30,0.702
2019/10/01,0.778
2019/10/02,0.707
2019/10/03,0.586
2019/10/04,0.455
2019/10/05,0.224
2019/10/06,0.073
2019/10/07,-0.083
2019/10/08,-0.279
2019/10/09,-0.211
2019/10/10,-0.286
2019/10/11,-0.35
2019/10/12,-0.138
2019/10/13,0.051
2019/10/14,0.284
2019/10/15,0.291
2019/10/16,0.304
2019/10/17,0.236
2019/10/18,0.047
2019/10/19,0.017
2019/10/20,0.015
2019/10/21,-0.105
2019/10/22,-0.339
2019/10/23,-0.574
2019/10/24,-0.402
2019/10/25,-0.139
2019/10/26,0.101
2019/10/27,0.652
2019/10/28,0.946
2019/10/29,1.079
2019/10/30,1.093
2019/10/31,1.063
2019/11/01,1.028
2019/11/02,0.929
2019/11/03,0.757
2019/11/04,0.643
2019/11/05,0.425
2019/11/06,0.327
2019/11/07,0.253
2019/11/08,0.283
2019/11/09,0.163
2019/11/10,-0.198
2019/11/11,-0.476
2019/11/12,-0.503
2019/11/13,-0.411
2019/11/14,-0.596
2019/11/15,-0.775
2019/11/16,-0.821
2019/11/17,-0.848
2019/11/18,-0.707
2019/11/19,-0.579
2019/11/20,-0.413
2019/11/21,-0.192
2019/11/22,0.083
2019/11/23,-0.069
2019/11/24,0.042
2019/11/25,0.329
2019/11/26,0.683
2019/11/27,0.769
2019/11/28,0.483
2019/11/29,0.351
2019/11/30,0.427
2019/12/01,0.407
2019/12/02,0.279
2019/12/03,-0.002
2019/12/04,-0.377
2019/12/05,-0.532
2019/12/06,-0.563
2019/12/07,-0.625
2019/12/08,-0.614
2019/12/09,-0.565
2019/12/10,-0.498
2019/12/11,-0.24
2019/12/12,0.05
2019/12/13,0.094
2019/12/14,0.036
2019/12/15,0.269
2019/12/16,0.201
2019/12/17,0.177
2019/12/18,0.255
2019/12/19,0.115
2019/12/20,-0.087
2019/12/21,-0.447
2019/12/22,-0.76
2019/12/23,-0.753
2019/12/24,-0.366
2019/12/25,0.087
2019/12/26,0.077
2019/12/27,0.079
2019/12/28,0.043
2019/12/29,-0.064
2019/12/30,-0.281
2019/12/31,-0.308
2020/01/01,-0.509
2020/01/02,-0.436
2020/01/03,-0.523
2020/01/04,-0.65
2020/01/05,-0.723
2020/01/06,-0.449
2020/01/07,-0.471
2020/01/08,-0.285
2020/01/09,-0.195
2020/01/10,-0.075
2020/01/11,-0.098
2020/01/12,-0.059
2020/01/13,0.089
2020/01/14,0.237
2020/01/15,0.29
2020/01/16,0.211
2020/01/17,0.086
2020/01/18,0.267
2020/01/19,0.327
2020/01/20,0.3
2020/01/21,0.227
2020/01/22,0.112
2020/01/23,-0.032
2020/01/24,-0.098
2020/01/25,-0.232
2020/01/26,-0.159
2020/01/27,0.172
2020/01/28,0.39
2020/01/29,0.331
2020/01/30,0.199
2020/01/31,0.179
2020/02/01,0.131
2020/02/02,0.163
2020/02/03,0.167
2020/02/04,0.346
2020/02/05,0.264
2020/02/06,0.343
2020/02/07,0.42
2020/02/08,0.478
2020/02/09,0.36
2020/02/10,0.56
2020/02/11,0.524
2020/02/12,0.453
2020/02/13,0.381
2020/02/14,0.386
2020/02/15,0.334
2020/02/16,0.261
2020/02/17,0.038
2020/02/18,-0.138
2020/02/19,-0.181
2020/02/20,0.03
2020/02/21,-0.006
2020/02/22,-0.082
2020/02/23,-0.099
2020/02/24,-0.075
2020/02/25,-0.069
2020/02/26,0.02
2020/02/27,0.007
2020/02/28,-0.152
2020/02/29,-0.153
2020/03/01,-0.43
2020/03/02,-0.538
2020/03/03,-0.589
2020/03/04,-0.724
2020/03/05,-0.831
2020/03/06,-0.826
2020/03/07,-0.779
2020/03/08,-0.72
2020/03/09,-0.573
2020/03/10,-0.186
2020/03/11,0.443
2020/03/12,0.642
2020/03/13,0.941
2020/03/14,1.172
2020/03/15,1.45
2020/03/16,1.673
2020/03/17,1.742
2020/03/18,2.117
2020/03/19,2.363
2020/03/20,2.431
2020/03/21,2.143
2020/03/22,1.693
2020/03/23,1.436
2020/03/24,1.011
2020/03/25,1.206
2020/03/26,0.718
2020/03/27,0.06
2020/03/28,-0.389
2020/03/29,-0.826
2020/03/30,-1.151
2020/03/31,-1.464
2020/04/01,-1.662
2020/04/02,-1.76
2020/04/03,-1.565
2020/04/04,-1.492
2020/04/05,-1.602
2020/04/06,-1.31
2020/04/07,-1.263
2020/04/08,-1.086
2020/04/09,-0.972
2020/04/10,-0.969
2020/04/11,-0.966
2020/04/12,-0.894
2020/04/13,-0.946
2020/04/14,-1.009
2020/04/15,-1.06
2020/04/16,-0.948
2020/04/17,-0.437
2020/04/18,-0.195
2020/04/19,-0.042
2020/04/20,-0.041
2020/04/21,0.018
2020/04/22,0.313
2020/04/23,0.514
2020/04/24,0.609
2020/04/25,0.733
2020/04/26,0.822
2020/04/27,0.821
2020/04/28,0.63
2020/04/29,0.475
2020/04/30,0.469
2020/05/01,0.447
2020/05/02,0.337
2020/05/03,0.022
2020/05/04,-0.246
2020/05/05,-0.449
2020/05/06,-0.551
2020/05/07,-0.515
2020/05/08,-0.303
2020/05/09,-0.031
2020/05/10,-0.115
2020/05/11,-0.223
2020/05/12,-0.21
2020/05/13,0.216
2020/05/14,0.831
2020/05/15,1.229
2020/05/16,1.431
2020/05/17,1.912
2020/05/18,1.943
2020/05/19,1.946
2020/05/20,1.902
2020/05/21,1.592
2020/05/22,1.484
2020/05/23,1.327
2020/05/24,1.196
2020/05/25,0.957
2020/05/26,0.709
2020/05/27,0.33
2020/05/28,0.025
2020/05/29,-0.157
2020/05/30,-0.537
2020/05/31,-0.89
2020/06/01,-1.011
2020/06/02,-0.944
2020/06/03,-0.901
2020/06/04,-0.976
2020/06/05,-1.289
2020/06/06,-1.745
2020/06/07,-1.934
2020/06/08,-1.977
2020/06/09,-1.906
2020/06/10,-1.801
2020/06/11,-1.828
2020/06/12,-1.719
2020/06/13,-1.494
2020/06/14,-1.335
2020/06/15,-0.88
2020/06/16,-0.49
2020/06/17,-0.038
2020/06/18,0.583
2020/06/19,0.887
2020/06/20,1.066
2020/06/21,1.037
2020/06/22,0.946
2020/06/23,0.673
2020/06/24,0.561
2020/06/25,0.5
2020/06/26,0.233
2020/06/27,0.183
2020/06/28,0.095
2020/06/29,0.056
2020/06/30,0.022
2020/07/01,-0.149
2020/07/02,-0.366
2020/07/03,-0.557
2020/07/04,-0.646
2020/07/05,-0.722
2020/07/06,-0.688
2020/07/07,-0.667
2020/07/08,-0.547
2020/07/09,-0.52
2020/07/10,-0.502
2020/07/11,-0.435
2020/07/12,-0.31
