Date,transactionfeesUSD
2013/10/07,0.0884
2013/10/08,0.0463
2013/10/09,0.0739
2013/10/10,0.0677
2013/10/11,0.0545
2013/10/12,0.081
2013/10/13,0.0765
2013/10/14,0.0751
2013/10/15,0.0937
2013/10/16,0.127
2013/10/17,0.108
2013/10/18,0.0927
2013/10/19,0.101
2013/10/20,0.0911
2013/10/21,0.103
2013/10/22,0.116
2013/10/23,0.159
2013/10/24,0.149
2013/10/25,0.151
2013/10/26,0.129
2013/10/27,0.237
2013/10/28,0.115
2013/10/29,0.134
2013/10/30,0.12
2013/10/31,0.101
2013/11/01,0.153
2013/11/02,0.12
2013/11/03,0.232
2013/11/04,0.244
2013/11/05,0.213
2013/11/06,0.659
2013/11/07,0.583
2013/11/08,0.539
2013/11/09,0.341
2013/11/10,0.233
2013/11/11,0.341
2013/11/12,0.13
2013/11/13,0.131
2013/11/14,0.134
2013/11/15,0.117
2013/11/16,0.127
2013/11/17,0.151
2013/11/18,0.19
2013/11/19,0.205
2013/11/20,0.162
2013/11/21,0.222
2013/11/22,0.205
2013/11/23,0.214
2013/11/24,0.203
2013/11/25,0.198
2013/11/26,0.242
2013/11/27,0.284
2013/11/28,0.291
2013/11/29,0.285
2013/11/30,0.283
2013/12/01,0.24
2013/12/02,0.257
2013/12/03,0.259
2013/12/04,0.272
2013/12/05,0.269
2013/12/06,0.245
2013/12/07,0.4
2013/12/08,0.177
2013/12/09,0.23
2013/12/10,0.238
2013/12/11,0.231
2013/12/12,0.211
2013/12/13,0.22
2013/12/14,0.197
2013/12/15,0.184
2013/12/16,0.176
2013/12/17,0.152
2013/12/18,0.127
2013/12/19,0.145
2013/12/20,0.166
2013/12/21,0.137
2013/12/22,0.138
2013/12/23,0.146
2013/12/24,0.145
2013/12/25,0.149
2013/12/26,0.191
2013/12/27,0.176
2013/12/28,0.18
2013/12/29,0.208
2013/12/30,0.161
2013/12/31,0.171
2014/01/01,0.168
2014/01/02,0.197
2014/01/03,0.18
2014/01/04,0.198
2014/01/05,0.209
2014/01/06,0.422
2014/01/07,0.226
2014/01/08,0.196
2014/01/09,0.185
2014/01/10,0.197
2014/01/11,0.198
2014/01/12,0.21
2014/01/13,0.188
2014/01/14,0.237
2014/01/15,0.235
2014/01/16,0.2
2014/01/17,0.205
2014/01/18,0.207
2014/01/19,0.201
2014/01/20,0.216
2014/01/21,0.186
2014/01/22,0.192
2014/01/23,0.222
2014/01/24,0.189
2014/01/25,0.183
2014/01/26,0.189
2014/01/27,0.18
2014/01/28,0.172
2014/01/29,0.185
2014/01/30,0.178
2014/01/31,0.197
2014/02/01,0.175
2014/02/02,0.173
2014/02/03,0.173
2014/02/04,0.167
2014/02/05,0.17
2014/02/06,0.172
2014/02/07,0.158
2014/02/08,0.132
2014/02/09,0.127
2014/02/10,0.13
2014/02/11,0.129
2014/02/12,0.164
2014/02/13,0.12
2014/02/14,0.125
2014/02/15,0.12
2014/02/16,0.125
2014/02/17,0.245
2014/02/18,0.129
2014/02/19,0.129
2014/02/20,0.125
2014/02/21,0.113
2014/02/22,0.122
2014/02/23,0.124
2014/02/24,0.118
2014/02/25,0.111
2014/02/26,0.117
2014/02/27,0.118
2014/02/28,0.133
2014/03/01,0.112
2014/03/02,0.108
2014/03/03,0.129
2014/03/04,0.139
2014/03/05,0.131
2014/03/06,0.138
2014/03/07,0.123
2014/03/08,0.112
2014/03/09,0.124
2014/03/10,0.145
2014/03/11,0.126
2014/03/12,0.138
2014/03/13,0.129
2014/03/14,0.123
2014/03/15,0.115
2014/03/16,0.132
2014/03/17,0.123
2014/03/18,0.111
2014/03/19,0.112
2014/03/20,0.116
2014/03/21,0.117
2014/03/22,0.149
2014/03/23,0.109
2014/03/24,0.103
2014/03/25,0.117
2014/03/26,0.129
2014/03/27,0.104
2014/03/28,0.0926
2014/03/29,0.0921
2014/03/30,0.0901
2014/03/31,0.089
2014/04/01,0.0917
2014/04/02,0.0926
2014/04/03,0.0875
2014/04/04,0.0917
2014/04/05,0.0907
2014/04/06,0.0953
2014/04/07,0.0982
2014/04/08,0.0984
2014/04/09,0.139
2014/04/10,0.0864
2014/04/11,0.0858
2014/04/12,0.0811
2014/04/13,0.084
2014/04/14,0.0977
2014/04/15,0.111
2014/04/16,0.108
2014/04/17,0.117
2014/04/18,0.104
2014/04/19,0.116
2014/04/20,0.111
2014/04/21,0.107
2014/04/22,0.0966
2014/04/23,0.096
2014/04/24,0.1
2014/04/25,0.0875
2014/04/26,0.0802
2014/04/27,0.101
2014/04/28,0.0866
2014/04/29,0.0862
2014/04/30,0.0906
2014/05/01,0.0827
2014/05/02,0.0891
2014/05/03,0.0837
2014/05/04,0.0832
2014/05/05,0.0864
2014/05/06,0.0832
2014/05/07,0.0846
2014/05/08,0.0871
2014/05/09,0.105
2014/05/10,0.0807
2014/05/11,0.0819
2014/05/12,0.0822
2014/05/13,0.0782
2014/05/14,0.0766
2014/05/15,0.0764
2014/05/16,0.0793
2014/05/17,0.0779
2014/05/18,0.078
2014/05/19,0.0794
2014/05/20,0.0873
2014/05/21,0.0917
2014/05/22,0.0888
2014/05/23,0.0927
2014/05/24,0.111
2014/05/25,0.0989
2014/05/26,0.109
2014/05/27,0.102
2014/05/28,0.111
2014/05/29,0.104
2014/05/30,0.106
2014/05/31,0.115
2014/06/01,0.126
2014/06/02,0.116
2014/06/03,0.128
2014/06/04,0.119
2014/06/05,0.12
2014/06/06,0.114
2014/06/07,0.112
2014/06/08,0.12
2014/06/09,0.12
2014/06/10,0.12
2014/06/11,0.116
2014/06/12,0.124
2014/06/13,0.107
2014/06/14,0.0978
2014/06/15,0.1
2014/06/16,0.105
2014/06/17,0.103
2014/06/18,0.123
2014/06/19,0.113
2014/06/20,0.111
2014/06/21,0.106
2014/06/22,0.108
2014/06/23,0.111
2014/06/24,0.1
2014/06/25,0.11
2014/06/26,0.0943
2014/06/27,0.0995
2014/06/28,0.102
2014/06/29,0.106
2014/06/30,0.105
2014/07/01,0.123
2014/07/02,0.124
2014/07/03,0.113
2014/07/04,0.109
2014/07/05,0.105
2014/07/06,0.112
2014/07/07,0.109
2014/07/08,0.109
2014/07/09,0.106
2014/07/10,0.107
2014/07/11,0.115
2014/07/12,0.103
2014/07/13,0.114
2014/07/14,0.117
2014/07/15,0.108
2014/07/16,0.119
2014/07/17,0.11
2014/07/18,0.116
2014/07/19,0.109
2014/07/20,0.108
2014/07/21,0.102
2014/07/22,0.109
2014/07/23,0.102
2014/07/24,0.0983
2014/07/25,0.101
2014/07/26,0.0925
2014/07/27,0.102
2014/07/28,0.0938
2014/07/29,0.0988
2014/07/30,0.0961
2014/07/31,0.093
2014/08/01,0.0932
2014/08/02,0.0912
2014/08/03,0.0933
2014/08/04,0.096
2014/08/05,0.097
2014/08/06,0.0953
2014/08/07,0.0919
2014/08/08,0.0968
2014/08/09,0.0904
2014/08/10,0.1
2014/08/11,0.0949
2014/08/12,0.0927
2014/08/13,0.0905
2014/08/14,0.0802
2014/08/15,0.0834
2014/08/16,0.0966
2014/08/17,0.313
2014/08/18,0.0772
2014/08/19,0.0819
2014/08/20,0.0798
2014/08/21,0.0817
2014/08/22,0.0826
2014/08/23,0.0756
2014/08/24,0.0807
2014/08/25,0.119
2014/08/26,0.081
2014/08/27,0.0799
2014/08/28,0.0774
2014/08/29,0.0772
2014/08/30,0.0752
2014/08/31,0.0755
2014/09/01,0.0745
2014/09/02,0.0771
2014/09/03,0.0738
2014/09/04,0.0763
2014/09/05,0.0788
2014/09/06,0.0733
2014/09/07,0.158
2014/09/08,0.0759
2014/09/09,0.0806
2014/09/10,0.0849
2014/09/11,0.0733
2014/09/12,0.0741
2014/09/13,0.0743
2014/09/14,0.0793
2014/09/15,0.074
2014/09/16,0.0771
2014/09/17,0.0699
2014/09/18,0.0701
2014/09/19,0.0622
2014/09/20,0.0665
2014/09/21,0.0628
2014/09/22,0.0641
2014/09/23,0.0673
2014/09/24,0.0708
2014/09/25,0.0693
2014/09/26,0.267
2014/09/27,0.0667
2014/09/28,0.0676
2014/09/29,0.0591
2014/09/30,0.0591
2014/10/01,0.0631
2014/10/02,0.0591
2014/10/03,0.0592
2014/10/04,0.0654
2014/10/05,0.0559
2014/10/06,0.0522
2014/10/07,0.0556
2014/10/08,0.054
2014/10/09,0.0613
2014/10/10,0.0582
2014/10/11,0.0575
2014/10/12,0.063
2014/10/13,0.0638
2014/10/14,0.0657
2014/10/15,0.0649
2014/10/16,0.0621
2014/10/17,0.0628
2014/10/18,0.06
2014/10/19,0.0649
2014/10/20,0.06
2014/10/21,0.0613
2014/10/22,0.0608
2014/10/23,0.0584
2014/10/24,0.0565
2014/10/25,0.0536
2014/10/26,0.0558
2014/10/27,0.0569
2014/10/28,0.0537
2014/10/29,0.0526
2014/10/30,0.0507
2014/10/31,0.0514
2014/11/01,0.0596
2014/11/02,0.0533
2014/11/03,0.0603
2014/11/04,0.0504
2014/11/05,0.0505
2014/11/06,0.0524
2014/11/07,0.0552
2014/11/08,0.051
2014/11/09,0.0731
2014/11/10,0.0553
2014/11/11,0.0574
2014/11/12,0.0626
2014/11/13,0.0664
2014/11/14,0.0606
2014/11/15,0.0593
2014/11/16,0.0589
2014/11/17,0.068
2014/11/18,0.057
2014/11/19,0.0585
2014/11/20,0.0544
2014/11/21,0.0546
2014/11/22,0.0526
2014/11/23,0.0554
2014/11/24,0.0573
2014/11/25,0.0543
2014/11/26,0.0532
2014/11/27,0.0526
2014/11/28,0.0503
2014/11/29,0.0532
2014/11/30,0.057
2014/12/01,0.0542
2014/12/02,0.0545
2014/12/03,0.0521
2014/12/04,0.0565
2014/12/05,0.0509
2014/12/06,0.0517
2014/12/07,0.0548
2014/12/08,0.0643
2014/12/09,0.0493
2014/12/10,0.0493
2014/12/11,0.0502
2014/12/12,0.05
2014/12/13,0.0474
2014/12/14,0.0528
2014/12/15,0.0521
2014/12/16,0.0499
2014/12/17,0.0499
2014/12/18,0.0452
2014/12/19,0.0487
2014/12/20,0.0454
2014/12/21,0.0466
2014/12/22,0.0477
2014/12/23,0.0474
2014/12/24,0.0445
2014/12/25,0.0439
2014/12/26,0.082
2014/12/27,0.0714
2014/12/28,0.0513
2014/12/29,0.0546
2014/12/30,0.051
2014/12/31,0.0461
2015/01/01,0.043
2015/01/02,0.047
2015/01/03,0.0436
2015/01/04,0.0699
2015/01/05,0.0459
2015/01/06,0.0405
2015/01/07,0.0409
2015/01/08,0.0437
2015/01/09,0.0422
2015/01/10,0.0408
2015/01/11,0.0409
2015/01/12,0.0897
2015/01/13,0.0363
2015/01/14,0.0288
2015/01/15,0.0295
2015/01/16,0.0296
2015/01/17,0.0296
2015/01/18,0.0344
2015/01/19,0.0309
2015/01/20,0.0306
2015/01/21,0.0297
2015/01/22,0.0333
2015/01/23,0.0342
2015/01/24,0.0328
2015/01/25,0.0383
2015/01/26,0.0417
2015/01/27,0.0369
2015/01/28,0.0344
2015/01/29,0.0313
2015/01/30,0.0322
2015/01/31,0.0331
2015/02/01,0.0311
2015/02/02,0.0329
2015/02/03,0.0338
2015/02/04,0.0313
2015/02/05,0.0311
2015/02/06,0.0301
2015/02/07,0.0311
2015/02/08,0.032
2015/02/09,0.0314
2015/02/10,0.0304
2015/02/11,0.0328
2015/02/12,0.0315
2015/02/13,0.0356
2015/02/14,0.0375
2015/02/15,0.0406
2015/02/16,0.0345
2015/02/17,0.0371
2015/02/18,0.034
2015/02/19,0.0342
2015/02/20,0.0372
2015/02/21,0.036
2015/02/22,0.0352
2015/02/23,0.0338
2015/02/24,0.0327
2015/02/25,0.0343
2015/02/26,0.033
2015/02/27,0.0356
2015/02/28,0.0381
2015/03/01,0.0397
2015/03/02,0.0386
2015/03/03,0.0389
2015/03/04,0.0412
2015/03/05,0.0399
2015/03/06,0.0488
2015/03/07,0.0391
2015/03/08,0.0416
2015/03/09,0.0421
2015/03/10,0.0428
2015/03/11,0.0448
2015/03/12,0.0425
2015/03/13,0.0416
2015/03/14,0.0392
2015/03/15,0.0401
2015/03/16,0.0419
2015/03/17,0.041
2015/03/18,0.0417
2015/03/19,0.0399
2015/03/20,0.0406
2015/03/21,0.0371
2015/03/22,0.038
2015/03/23,0.0443
2015/03/24,0.0378
2015/03/25,0.0398
2015/03/26,0.0358
2015/03/27,0.0348
2015/03/28,0.0363
2015/03/29,0.0346
2015/03/30,0.0357
2015/03/31,0.0348
2015/04/01,0.0343
2015/04/02,0.0348
2015/04/03,0.0363
2015/04/04,0.0388
2015/04/05,0.0399
2015/04/06,0.0386
2015/04/07,0.0366
2015/04/08,0.0363
2015/04/09,0.0395
2015/04/10,0.0587
2015/04/11,0.0395
2015/04/12,0.0383
2015/04/13,0.0348
2015/04/14,0.032
2015/04/15,0.0318
2015/04/16,0.0321
2015/04/17,0.032
2015/04/18,0.0304
2015/04/19,0.032
2015/04/20,0.0327
2015/04/21,0.031
2015/04/22,0.0334
2015/04/23,0.0339
2015/04/24,0.0333
2015/04/25,0.231
2015/04/26,0.0317
2015/04/27,0.0306
2015/04/28,0.0322
2015/04/29,0.0324
2015/04/30,0.0343
2015/05/01,0.0325
2015/05/02,0.0345
2015/05/03,0.035
2015/05/04,0.0349
2015/05/05,0.0334
2015/05/06,0.0332
2015/05/07,0.0335
2015/05/08,0.0365
2015/05/09,0.0342
2015/05/10,0.0421
2015/05/11,0.0376
2015/05/12,0.0353
2015/05/13,0.0345
2015/05/14,0.0328
2015/05/15,0.0342
2015/05/16,0.0343
2015/05/17,0.0356
2015/05/18,0.0356
2015/05/19,0.0341
2015/05/20,0.0329
2015/05/21,0.0347
2015/05/22,0.0354
2015/05/23,0.0355
2015/05/24,0.0345
2015/05/25,0.035
2015/05/26,0.0396
2015/05/27,0.0352
2015/05/28,0.0348
2015/05/29,0.0341
2015/05/30,0.0313
2015/05/31,0.0929
2015/06/01,0.0384
2015/06/02,0.0325
2015/06/03,0.032
2015/06/04,0.0321
2015/06/05,0.0325
2015/06/06,0.0347
2015/06/07,0.0349
2015/06/08,0.0363
2015/06/09,0.0335
2015/06/10,0.0351
2015/06/11,0.0333
2015/06/12,0.0334
2015/06/13,0.0369
2015/06/14,0.0363
2015/06/15,0.0362
2015/06/16,0.0401
2015/06/17,0.0442
2015/06/18,0.0544
2015/06/19,0.054
2015/06/20,0.0367
2015/06/21,0.0355
2015/06/22,0.0575
2015/06/23,0.0366
2015/06/24,0.0352
2015/06/25,0.0364
2015/06/26,0.0379
2015/06/27,0.039
2015/06/28,0.0388
2015/06/29,0.0381
2015/06/30,0.0505
2015/07/01,0.0384
2015/07/02,0.0441
2015/07/03,0.0451
2015/07/04,0.044
2015/07/05,0.0482
2015/07/06,0.0557
2015/07/07,0.0608
2015/07/08,0.0677
2015/07/09,0.0568
2015/07/10,0.0545
2015/07/11,0.0606
2015/07/12,0.0647
2015/07/13,0.0594
2015/07/14,0.0692
2015/07/15,0.0657
2015/07/16,0.0677
2015/07/17,0.0571
2015/07/18,0.0926
2015/07/19,0.0447
2015/07/20,0.0884
2015/07/21,0.0535
2015/07/22,0.0577
2015/07/23,0.0673
2015/07/24,0.06
2015/07/25,0.0582
2015/07/26,0.0665
2015/07/27,0.0793
2015/07/28,0.0694
2015/07/29,0.0793
2015/07/30,0.0793
2015/07/31,0.0729
2015/08/01,0.0623
2015/08/02,0.0564
2015/08/03,0.064
2015/08/04,0.0754
2015/08/05,0.0717
2015/08/06,0.0768
2015/08/07,0.0627
2015/08/08,0.0603
2015/08/09,0.0554
2015/08/10,0.0648
2015/08/11,0.0604
2015/08/12,0.0582
2015/08/13,0.0555
2015/08/14,0.0578
2015/08/15,0.0573
2015/08/16,0.0549
2015/08/17,0.0527
2015/08/18,0.0543
2015/08/19,0.0467
2015/08/20,0.0508
2015/08/21,0.0477
2015/08/22,0.0488
2015/08/23,0.0502
2015/08/24,0.046
2015/08/25,0.0443
2015/08/26,0.0462
2015/08/27,0.0449
2015/08/28,0.0463
2015/08/29,0.0458
2015/08/30,0.0456
2015/08/31,0.0496
2015/09/01,0.0443
2015/09/02,0.082
2015/09/03,0.0495
2015/09/04,0.0553
2015/09/05,0.0521
2015/09/06,0.0494
2015/09/07,0.057
2015/09/08,0.0498
2015/09/09,0.0517
2015/09/10,0.0531
2015/09/11,0.0508
2015/09/12,0.0503
2015/09/13,0.0404
2015/09/14,0.0432
2015/09/15,0.0408
2015/09/16,0.0357
2015/09/17,0.0241
2015/09/18,0.0367
2015/09/19,0.0439
2015/09/20,0.045
2015/09/21,0.0499
2015/09/22,0.0466
2015/09/23,0.0448
2015/09/24,0.045
2015/09/25,0.0499
2015/09/26,0.0507
2015/09/27,0.0473
2015/09/28,0.045
2015/09/29,0.0464
2015/09/30,0.0454
2015/10/01,0.0509
2015/10/02,0.0441
2015/10/03,0.0433
2015/10/04,0.0447
2015/10/05,0.0445
2015/10/06,0.0435
2015/10/07,0.0454
2015/10/08,0.0467
2015/10/09,0.0491
2015/10/10,0.0478
2015/10/11,0.0456
2015/10/12,0.0468
2015/10/13,0.0458
2015/10/14,0.0481
2015/10/15,0.0471
2015/10/16,0.0515
2015/10/17,0.0535
2015/10/18,0.051
2015/10/19,0.0519
2015/10/20,0.0578
2015/10/21,0.0507
2015/10/22,0.0543
2015/10/23,0.0555
2015/10/24,0.0537
2015/10/25,0.0547
2015/10/26,0.0652
2015/10/27,0.0552
2015/10/28,0.0567
2015/10/29,0.0653
2015/10/30,0.0625
2015/10/31,0.0592
2015/11/01,0.0568
2015/11/02,0.065
2015/11/03,0.0708
2015/11/04,0.0989
2015/11/05,0.075
2015/11/06,0.0721
2015/11/07,0.0654
2015/11/08,0.0677
2015/11/09,0.0695
2015/11/10,0.066
2015/11/11,0.0556
2015/11/12,0.0535
2015/11/13,0.0553
2015/11/14,0.0543
2015/11/15,0.0527
2015/11/16,0.0566
2015/11/17,0.0562
2015/11/18,0.0553
2015/11/19,0.0552
2015/11/20,0.0529
2015/11/21,0.0513
2015/11/22,0.0583
2015/11/23,0.0571
2015/11/24,0.0529
2015/11/25,0.0563
2015/11/26,0.0582
2015/11/27,0.0593
2015/11/28,0.0568
2015/11/29,0.0616
2015/11/30,0.0707
2015/12/01,0.0645
2015/12/02,0.063
2015/12/03,0.0653
2015/12/04,0.0595
2015/12/05,0.0626
2015/12/06,0.0666
2015/12/07,0.0675
2015/12/08,0.0665
2015/12/09,0.0708
2015/12/10,0.0704
2015/12/11,0.089
2015/12/12,0.0783
2015/12/13,0.0764
2015/12/14,0.0774
2015/12/15,0.0816
2015/12/16,0.0775
2015/12/17,0.0793
2015/12/18,0.0812
2015/12/19,0.0763
2015/12/20,0.0785
2015/12/21,0.0784
2015/12/22,0.0772
2015/12/23,0.0794
2015/12/24,0.0785
2015/12/25,0.0746
2015/12/26,0.075
2015/12/27,0.0706
2015/12/28,0.0764
2015/12/29,0.0722
2015/12/30,0.0749
2015/12/31,0.0699
2016/01/01,0.0691
2016/01/02,0.0913
2016/01/03,0.0726
2016/01/04,0.0733
2016/01/05,0.0766
2016/01/06,0.076
2016/01/07,0.0872
2016/01/08,0.0816
2016/01/09,0.0756
2016/01/10,0.0771
2016/01/11,0.084
2016/01/12,0.0794
2016/01/13,0.0781
2016/01/14,0.0748
2016/01/15,0.0787
2016/01/16,0.0675
2016/01/17,0.0685
2016/01/18,0.0707
2016/01/19,0.0815
2016/01/20,0.0874
2016/01/21,0.0937
2016/01/22,0.0833
2016/01/23,0.0789
2016/01/24,0.0791
2016/01/25,0.0821
2016/01/26,0.0802
2016/01/27,0.0844
2016/01/28,0.081
2016/01/29,0.0788
2016/01/30,0.0758
2016/01/31,0.0742
2016/02/01,0.094
2016/02/02,0.0909
2016/02/03,0.0871
2016/02/04,0.072
2016/02/05,0.0741
2016/02/06,0.0677
2016/02/07,0.0693
2016/02/08,0.0707
2016/02/09,0.0677
2016/02/10,0.0728
2016/02/11,0.0764
2016/02/12,0.0739
2016/02/13,0.0738
2016/02/14,0.0756
