Date,median_transaction_feeUSD
2017/07/27,0.96
2017/07/28,1.026
2017/07/29,0.93
2017/07/30,0.992
2017/07/31,1.374
2017/08/01,0.71
2017/08/02,0.769
2017/08/03,0.834
2017/08/04,0.781
2017/08/05,0.862
2017/08/06,0.877
2017/08/07,0.92
2017/08/08,1.047
2017/08/09,1.03
2017/08/10,1.321
2017/08/11,1.577
2017/08/12,1.781
2017/08/13,1.826
2017/08/14,2.376
2017/08/15,2.745
2017/08/16,3.021
2017/08/17,2.866
2017/08/18,2.968
2017/08/19,2.579
2017/08/20,2.622
2017/08/21,2.929
2017/08/22,3.803
2017/08/23,4.156
2017/08/24,4.81
2017/08/25,5.048
2017/08/26,4.876
2017/08/27,3.746
2017/08/28,4.331
2017/08/29,4.546
2017/08/30,4.151
2017/08/31,4.228
2017/09/01,4.238
2017/09/02,3.714
2017/09/03,3.13
2017/09/04,3.268
2017/09/05,2.808
2017/09/06,2.762
2017/09/07,2.513
2017/09/08,1.848
2017/09/09,1.76
2017/09/10,1.673
2017/09/11,1.729
2017/09/12,1.448
2017/09/13,1.088
2017/09/14,1.012
2017/09/15,1.087
2017/09/16,1.059
2017/09/17,1.003
2017/09/18,1.472
2017/09/19,1.394
2017/09/20,1.449
2017/09/21,1.302
2017/09/22,1.214
2017/09/23,1.085
2017/09/24,1.027
2017/09/25,1.325
2017/09/26,1.341
2017/09/27,1.365
2017/09/28,1.293
2017/09/29,1.15
2017/09/30,1.076
2017/10/01,1.131
2017/10/02,1.469
2017/10/03,1.318
2017/10/04,1.397
2017/10/05,1.447
2017/10/06,1.43
2017/10/07,1.341
2017/10/08,1.246
2017/10/09,1.315
2017/10/10,1.496
2017/10/11,1.527
2017/10/12,1.628
2017/10/13,3.046
2017/10/14,2.815
2017/10/15,1.998
2017/10/16,2.245
2017/10/17,2.29
2017/10/18,2.151
2017/10/19,1.987
2017/10/20,1.956
2017/10/21,1.84
2017/10/22,1.799
2017/10/23,1.822
2017/10/24,1.872
2017/10/25,1.6
2017/10/26,1.528
2017/10/27,2.292
2017/10/28,2.903
2017/10/29,3.429
2017/10/30,3.475
2017/10/31,3.38
2017/11/01,3.553
2017/11/02,3.719
2017/11/03,4.152
2017/11/04,4.662
2017/11/05,4.103
2017/11/06,4.586
2017/11/07,4.265
2017/11/08,4.68
2017/11/09,4.915
2017/11/10,5.074
2017/11/11,6.117
2017/11/12,12.989
2017/11/13,10.792
2017/11/14,10.383
2017/11/15,7.569
2017/11/16,7.462
2017/11/17,4.36
2017/11/18,3.181
2017/11/19,3.074
2017/11/20,3.152
2017/11/21,3.003
2017/11/22,3.053
2017/11/23,3.058
2017/11/24,2.954
2017/11/25,2.84
2017/11/26,2.797
2017/11/27,3.315
2017/11/28,3.577
2017/11/29,4.073
2017/11/30,3.841
2017/12/01,3.75
2017/12/02,3.896
2017/12/03,3.811
2017/12/04,3.853
2017/12/05,3.586
2017/12/06,3.931
2017/12/07,10.03
2017/12/08,16.75
2017/12/09,14.408
2017/12/10,12.419
2017/12/11,14.168
2017/12/12,14.824
2017/12/13,14.382
2017/12/14,14.183
2017/12/15,16.419
2017/12/16,16.427
2017/12/17,17.231
2017/12/18,16.587
2017/12/19,19.873
2017/12/20,27.119
2017/12/21,33.308
2017/12/22,31.708
2017/12/23,34.095
2017/12/24,26.779
2017/12/25,24.886
2017/12/26,23.33
2017/12/27,22.99
2017/12/28,21.061
2017/12/29,18.485
2017/12/30,16.035
2017/12/31,15.291
2018/01/01,14.625
2018/01/02,12.574
2018/01/03,15.529
2018/01/04,15.519
2018/01/05,17.298
2018/01/06,17.516
2018/01/07,19.153
2018/01/08,17.684
2018/01/09,18.026
2018/01/10,16.449
2018/01/11,15.932
2018/01/12,15.923
2018/01/13,16.543
2018/01/14,14.335
2018/01/15,13.139
2018/01/16,12.664
2018/01/17,12.331
2018/01/18,13.174
2018/01/19,11.901
2018/01/20,12.21
2018/01/21,10.15
2018/01/22,7.126
2018/01/23,5.142
2018/01/24,5.85
2018/01/25,5.687
2018/01/26,5.544
2018/01/27,5.114
2018/01/28,5.036
2018/01/29,4.864
2018/01/30,4.616
2018/01/31,3.786
2018/02/01,3.803
2018/02/02,3.921
2018/02/03,3.709
2018/02/04,3.142
2018/02/05,2.559
2018/02/06,2.191
2018/02/07,2.517
2018/02/08,2.377
2018/02/09,2.405
2018/02/10,2.288
2018/02/11,2.059
2018/02/12,1.762
2018/02/13,1.677
2018/02/14,1.382
2018/02/15,1.693
2018/02/16,1.217
2018/02/17,1.103
2018/02/18,1.077
2018/02/19,0.785
2018/02/20,0.529
2018/02/21,0.204
2018/02/22,0.205
2018/02/23,0.675
2018/02/24,2.378
2018/02/25,1.344
2018/02/26,0.454
2018/02/27,0.473
2018/02/28,0.596
2018/03/01,0.671
2018/03/02,0.601
2018/03/03,0.597
2018/03/04,0.617
2018/03/05,0.521
2018/03/06,0.457
2018/03/07,0.306
2018/03/08,0.265
2018/03/09,0.2
2018/03/10,0.374
2018/03/11,0.304
2018/03/12,0.214
2018/03/13,0.807
2018/03/14,0.443
2018/03/15,0.218
2018/03/16,0.207
2018/03/17,0.151
2018/03/18,0.131
2018/03/19,0.156
2018/03/20,0.251
2018/03/21,0.205
2018/03/22,0.183
2018/03/23,0.178
2018/03/24,0.163
2018/03/25,0.174
2018/03/26,0.157
2018/03/27,0.155
2018/03/28,0.16
2018/03/29,0.146
2018/03/30,0.129
2018/03/31,0.127
2018/04/01,0.128
2018/04/02,0.12
2018/04/03,0.122
2018/04/04,0.138
2018/04/05,0.127
2018/04/06,0.165
2018/04/07,0.137
2018/04/08,0.131
2018/04/09,0.141
2018/04/10,0.136
2018/04/11,0.134
2018/04/12,0.313
2018/04/13,0.415
2018/04/14,0.308
2018/04/15,0.251
2018/04/16,0.181
2018/04/17,0.157
2018/04/18,0.151
2018/04/19,0.153
2018/04/20,0.172
2018/04/21,0.199
2018/04/22,0.173
2018/04/23,0.161
2018/04/24,0.653
2018/04/25,1.604
2018/04/26,1.348
2018/04/27,1.006
2018/04/28,0.823
2018/04/29,0.433
2018/04/30,0.257
2018/05/01,0.272
2018/05/02,0.326
2018/05/03,0.361
2018/05/04,0.391
2018/05/05,0.331
2018/05/06,0.29
2018/05/07,0.405
2018/05/08,0.42
2018/05/09,0.312
2018/05/10,0.269
2018/05/11,0.411
2018/05/12,0.339
2018/05/13,0.287
2018/05/14,0.425
2018/05/15,0.526
2018/05/16,0.379
2018/05/17,0.502
2018/05/18,1.169
2018/05/19,0.321
2018/05/20,0.172
2018/05/21,0.174
2018/05/22,0.212
2018/05/23,0.182
2018/05/24,0.157
2018/05/25,0.212
2018/05/26,0.149
2018/05/27,0.113
2018/05/28,0.149
2018/05/29,0.178
2018/05/30,0.178
2018/05/31,0.155
2018/06/01,0.15
2018/06/02,0.115
2018/06/03,0.104
2018/06/04,0.106
2018/06/05,0.115
2018/06/06,0.154
2018/06/07,0.174
2018/06/08,0.139
2018/06/09,0.104
2018/06/10,0.108
2018/06/11,0.153
2018/06/12,0.138
2018/06/13,0.292
2018/06/14,0.295
2018/06/15,0.23
2018/06/16,0.122
2018/06/17,0.095
2018/06/18,0.0887
2018/06/19,0.173
2018/06/20,2.103
2018/06/21,1.439
2018/06/22,1.066
2018/06/23,0.245
2018/06/24,0.0979
2018/06/25,0.13
2018/06/26,0.117
2018/06/27,0.169
2018/06/28,0.124
2018/06/29,0.0897
2018/06/30,0.0965
2018/07/01,0.0866
2018/07/02,0.112
2018/07/03,0.149
2018/07/04,0.123
2018/07/05,0.112
2018/07/06,0.0993
2018/07/07,0.0896
2018/07/08,0.0872
2018/07/09,0.108
2018/07/10,0.11
2018/07/11,0.116
2018/07/12,0.116
2018/07/13,0.113
2018/07/14,0.0949
2018/07/15,0.117
2018/07/16,0.141
2018/07/17,0.139
2018/07/18,0.228
2018/07/19,0.192
2018/07/20,0.166
2018/07/21,0.127
2018/07/22,0.102
2018/07/23,0.154
2018/07/24,0.156
2018/07/25,0.166
2018/07/26,0.133
2018/07/27,0.0955
2018/07/28,0.11
2018/07/29,0.101
2018/07/30,0.144
2018/07/31,0.149
2018/08/01,0.139
2018/08/02,0.141
2018/08/03,0.142
2018/08/04,0.0985
2018/08/05,0.0792
2018/08/06,0.105
2018/08/07,0.0958
2018/08/08,0.0986
