Date,top100cap
2020/12/24,13.311
2020/12/25,13.319
2020/12/26,13.323
2020/12/27,13.375
2020/12/28,13.262
2020/12/29,13.261
2020/12/30,13.237
2020/12/31,13.22
2021/01/01,13.2
2021/01/02,13.144
2021/01/03,13.295
2021/01/04,13.253
2021/01/05,13.329
2021/01/06,13.315
2021/01/07,13.341
2021/01/08,13.424
2021/01/09,13.454
2021/01/10,13.47
2021/01/11,13.435
2021/01/12,13.497
2021/01/13,13.513
2021/01/14,13.588
2021/01/15,13.577
2021/01/16,13.562
2021/01/17,13.56
2021/01/18,13.574
2021/01/19,13.491
2021/01/20,13.505
2021/01/21,13.534
2021/01/22,13.565
2021/01/23,13.545
2021/01/24,13.572
2021/01/25,13.617
2021/01/26,13.659
2021/01/27,13.602
2021/01/28,13.563
2021/01/29,13.544
2021/01/30,13.59
2021/01/31,13.559
2021/02/01,13.57
2021/02/02,13.578
2021/02/03,13.556
2021/02/04,13.585
2021/02/05,13.535
2021/02/06,13.603
2021/02/07,13.608
2021/02/08,13.602
2021/02/09,13.641
2021/02/10,13.81
2021/02/11,13.835
2021/02/12,13.817
2021/02/13,13.704
2021/02/14,13.722
2021/02/15,13.689
2021/02/16,13.714
2021/02/17,13.736
2021/02/18,13.777
2021/02/19,13.827
2021/02/20,13.783
2021/02/21,13.926
2021/02/22,13.943
2021/02/23,13.97
2021/02/24,13.986
2021/02/25,13.987
2021/02/26,13.987
2021/02/27,13.98
2021/02/28,13.984
2021/03/01,13.974
2021/03/02,13.988
2021/03/03,14.054
2021/03/04,14.066
2021/03/05,14.141
2021/03/06,14.133
2021/03/07,14.11
2021/03/08,14.08
2021/03/09,14.097
2021/03/10,14.107
2021/03/11,14.117
2021/03/12,14.135
2021/03/13,14.158
2021/03/14,14.201
2021/03/15,14.297
2021/03/16,14.277
2021/03/17,14.277
2021/03/18,14.299
2021/03/19,14.314
2021/03/20,14.318
2021/03/21,14.369
2021/03/22,14.379
2021/03/23,14.338
2021/03/24,14.364
2021/03/25,14.329
2021/03/26,14.282
2021/03/27,14.286
2021/03/28,14.281
2021/03/29,14.327
2021/03/30,14.332
2021/03/31,14.331
2021/04/01,14.33
2021/04/02,14.34
2021/04/03,14.319
2021/04/04,14.321
2021/04/05,14.278
2021/04/06,14.235
2021/04/07,14.26
2021/04/08,14.277
2021/04/09,14.323
2021/04/10,14.359
2021/04/11,14.342
2021/04/12,14.388
2021/04/13,14.41
2021/04/14,14.464
2021/04/15,14.513
2021/04/16,14.58
2021/04/17,14.574
2021/04/18,14.568
2021/04/19,14.505
2021/04/20,14.523
2021/04/21,14.522
2021/04/22,14.533
2021/04/23,14.601
2021/04/24,14.611
2021/04/25,14.694
2021/04/26,14.685
2021/04/27,14.719
2021/04/28,14.744
2021/04/29,14.781
2021/04/30,14.817
2021/05/01,14.805
2021/05/02,14.832
2021/05/03,14.847
2021/05/04,14.88
2021/05/05,14.893
2021/05/06,14.906
2021/05/07,14.925
2021/05/08,14.945
2021/05/09,14.949
2021/05/10,14.995
2021/05/11,15.035
2021/05/12,15.184
2021/05/13,15.19
2021/05/14,15.238
2021/05/15,15.275
2021/05/16,15.287
2021/05/17,15.372
2021/05/18,15.326
2021/05/19,15.239
2021/05/20,15.316
2021/05/21,15.331
2021/05/22,15.346
2021/05/23,15.352
2021/05/24,15.273
2021/05/25,15.285
2021/05/26,15.331
2021/05/27,15.328
2021/05/28,15.304
2021/05/29,15.341
2021/05/30,15.33
2021/05/31,15.32
2021/06/01,15.381
2021/06/02,15.39
2021/06/03,15.361
2021/06/04,15.394
2021/06/05,15.394
2021/06/06,15.41
2021/06/07,15.438
2021/06/08,15.421
2021/06/09,15.404
2021/06/10,15.463
2021/06/11,15.466
2021/06/12,15.482
2021/06/13,15.476
2021/06/14,15.469
2021/06/15,15.498
2021/06/16,15.523
2021/06/17,15.525
2021/06/18,15.538
2021/06/19,15.54
2021/06/20,15.566
2021/06/21,15.56
2021/06/22,15.567
2021/06/23,15.607
2021/06/24,15.603
2021/06/25,15.594
2021/06/26,15.583
2021/06/27,15.598
2021/06/28,15.599
2021/06/29,15.607
2021/06/30,15.615
2021/07/01,15.592
2021/07/02,15.508
2021/07/03,15.374
2021/07/04,15.389
2021/07/05,15.389
2021/07/06,15.398
2021/07/07,15.347
2021/07/08,15.341
2021/07/09,15.339
2021/07/10,15.352
2021/07/11,15.35
2021/07/12,15.332
2021/07/13,15.332
2021/07/14,15.327
2021/07/15,15.332
2021/07/16,15.355
2021/07/17,15.233
2021/07/18,15.22
2021/07/19,15.227
2021/07/20,15.181
2021/07/21,15.158
2021/07/22,15.183
2021/07/23,15.18
2021/07/24,15.17
2021/07/25,15.151
2021/07/26,15.11
2021/07/27,15
2021/07/28,14.987
2021/07/29,14.895
2021/07/30,14.868
2021/07/31,14.848
2021/08/01,14.841
2021/08/02,14.849
2021/08/03,14.888
2021/08/04,14.872
2021/08/05,14.866
2021/08/06,14.873
2021/08/07,14.855
2021/08/08,14.873
2021/08/09,14.93
2021/08/10,14.92
2021/08/11,14.937
2021/08/12,14.954
2021/08/13,14.961
2021/08/14,14.973
2021/08/15,14.978
2021/08/16,15.023
2021/08/17,15.026
2021/08/18,15.019
2021/08/19,15.017
2021/08/20,15.021
2021/08/21,15.038
2021/08/22,15.05
2021/08/23,14.985
2021/08/24,15.039
2021/08/25,15.081
2021/08/26,15.106
2021/08/27,15.09
2021/08/28,15.091
2021/08/29,15.075
2021/08/30,15.053
2021/08/31,15.064
2021/09/01,15.078
2021/09/02,15.119
2021/09/03,15.169
2021/09/04,15.173
2021/09/05,15.173
2021/09/06,15.164
2021/09/07,15.146
2021/09/08,15.189
2021/09/09,15.356
2021/09/10,15.451
2021/09/11,15.44
2021/09/12,15.442
2021/09/13,15.4
2021/09/14,15.218
2021/09/15,15.186
2021/09/16,15.185
2021/09/17,15.177
2021/09/18,15.185
2021/09/19,15.194
2021/09/20,15.183
2021/09/21,15.173
2021/09/22,15.179
2021/09/23,15.186
2021/09/24,15.158
2021/09/25,15.161
2021/09/26,14.838
2021/09/27,14.821
2021/09/28,14.813
2021/09/29,14.829
2021/09/30,14.845
2021/10/01,14.78
2021/10/02,14.79
2021/10/03,14.783
2021/10/04,14.796
2021/10/05,14.772
2021/10/06,14.734
2021/10/07,14.687
2021/10/08,14.748
2021/10/09,14.743
2021/10/10,14.743
2021/10/11,14.753
2021/10/12,14.754
2021/10/13,14.71
2021/10/14,14.687
2021/10/15,14.718
2021/10/16,14.745
2021/10/17,14.732
2021/10/18,14.717
2021/10/19,14.696
2021/10/20,14.743
2021/10/21,14.693
2021/10/22,14.674
2021/10/23,14.642
2021/10/24,14.651
2021/10/25,14.565
2021/10/26,14.578
2021/10/27,14.579
2021/10/28,14.589
2021/10/29,14.636
2021/10/30,14.648
2021/10/31,14.665
2021/11/01,14.685
2021/11/02,14.671
2021/11/03,14.718
2021/11/04,14.723
2021/11/05,14.734
2021/11/06,14.711
2021/11/07,14.729
2021/11/08,14.745
2021/11/09,14.778
2021/11/10,14.784
2021/11/11,14.818
2021/11/12,14.772
2021/11/13,14.779
2021/11/14,14.787
2021/11/15,14.784
2021/11/16,14.821
2021/11/17,14.811
2021/11/18,14.674
2021/11/19,14.697
2021/11/20,14.717
2021/11/21,14.717
2021/11/22,14.677
2021/11/23,14.668
2021/11/24,14.631
2021/11/25,14.644
2021/11/26,14.606
2021/11/27,14.593
2021/11/28,14.575
2021/11/29,14.539
2021/11/30,14.455
2021/12/01,14.599
2021/12/02,14.737
2021/12/03,14.701
2021/12/04,14.646
2021/12/05,14.548
2021/12/06,14.519
2021/12/07,14.512
2021/12/08,14.577
2021/12/09,14.769
2021/12/10,14.729
2021/12/11,14.713
2021/12/12,14.7
2021/12/13,14.646
2021/12/14,14.644
