Date,confirmationtime3trx
2020/06/26,-1.435
2020/06/27,-0.211
2020/06/28,-0.275
2020/06/29,-0.017
2020/06/30,-0.016
2020/07/01,-1.2
2020/07/02,-1.952
2020/07/03,-1.988
2020/07/04,-1.225
2020/07/05,-1.035
2020/07/06,-0.181
2020/07/07,-0.201
2020/07/08,0.518
2020/07/09,-0.134
2020/07/10,-0.389
2020/07/11,-0.026
2020/07/12,0.572
2020/07/13,1.265
2020/07/14,1.725
2020/07/15,2.269
2020/07/16,2.434
2020/07/17,4.191
2020/07/18,3.211
2020/07/19,1.921
2020/07/20,0.113
2020/07/21,0.65
2020/07/22,-0.627
2020/07/23,-0.741
2020/07/24,-2.474
2020/07/25,-1.885
2020/07/26,-2.289
2020/07/27,-1.685
2020/07/28,-0.696
2020/07/29,-0.313
2020/07/30,1.038
2020/07/31,0.098
2020/08/01,0.729
2020/08/02,0.766
2020/08/03,-1.037
2020/08/04,-0.744
2020/08/05,1.326
2020/08/06,-0.031
2020/08/07,-0.817
2020/08/08,-0.204
2020/08/09,-0.844
2020/08/10,0.408
2020/08/11,-0.255
2020/08/12,-1.023
2020/08/13,-0.502
2020/08/14,-1.528
2020/08/15,-1.276
2020/08/16,-0.502
2020/08/17,2.758
2020/08/18,2.629
2020/08/19,2.01
2020/08/20,0.682
2020/08/21,-0.847
2020/08/22,0.069
2020/08/23,-0.933
2020/08/24,-0.954
2020/08/25,1.288
2020/08/26,1.115
2020/08/27,1.858
2020/08/28,-0.752
2020/08/29,-1.119
2020/08/30,0.939
2020/08/31,0.006
2020/09/01,-1.134
2020/09/02,-0.802
2020/09/03,1.111
2020/09/04,1.491
2020/09/05,0.739
2020/09/06,-0.6
2020/09/07,-2.947
2020/09/08,-2.66
2020/09/09,-1.357
2020/09/10,-1.101
2020/09/11,0.769
2020/09/12,-0.775
2020/09/13,-1.335
2020/09/14,-2.286
2020/09/15,-1.133
2020/09/16,-0.037
2020/09/17,-1.157
2020/09/18,-0.978
2020/09/19,0.728
2020/09/20,2.344
2020/09/21,2.497
2020/09/22,3.717
2020/09/23,2.562
2020/09/24,1.879
2020/09/25,-1.107
2020/09/26,-1.417
2020/09/27,-1.229
2020/09/28,1.253
2020/09/29,1.392
2020/09/30,-0.237
2020/10/01,1.754
2020/10/02,1.666
2020/10/03,-0.118
2020/10/04,-1.709
2020/10/05,-0.861
2020/10/06,0.983
2020/10/07,-0.013
2020/10/08,-1.656
2020/10/09,-0.821
2020/10/10,-0.06
2020/10/11,0.592
2020/10/12,0.043
2020/10/13,-1.63
2020/10/14,-1.177
2020/10/15,-0.69
2020/10/16,-0.674
2020/10/17,-0.8
2020/10/18,2.957
2020/10/19,4.196
2020/10/20,2.004
2020/10/21,1.626
2020/10/22,0.763
2020/10/23,0.752
2020/10/24,-1.026
2020/10/25,1.33
2020/10/26,3.744
2020/10/27,5.979
2020/10/28,5.904
2020/10/29,3.698
2020/10/30,1.611
2020/10/31,0.188
2020/11/01,-1.63
2020/11/02,1.088
2020/11/03,-1.79
2020/11/04,-4.961
2020/11/05,-5.49
2020/11/06,-5.241
2020/11/07,-3.912
2020/11/08,-1.906
2020/11/09,-3.752
2020/11/10,-2.336
2020/11/11,-0.852
2020/11/12,-1.02
2020/11/13,0.59
2020/11/14,1.254
2020/11/15,0.598
2020/11/16,-0.73
2020/11/17,-1.174
2020/11/18,-2.001
2020/11/19,0.409
2020/11/20,-0.594
2020/11/21,-1.527
2020/11/22,-2.151
2020/11/23,-0.077
2020/11/24,2.437
2020/11/25,1.597
2020/11/26,1.005
2020/11/27,0.286
2020/11/28,-0.123
2020/11/29,0.055
2020/11/30,4.356
2020/12/01,2.074
2020/12/02,1.868
2020/12/03,-0.456
2020/12/04,-0.807
2020/12/05,-0.642
2020/12/06,0.315
2020/12/07,-0.368
2020/12/08,-0.375
2020/12/09,0.2
2020/12/10,1.426
2020/12/11,1.128
2020/12/12,1.23
2020/12/13,-0.84
2020/12/14,-1.206
2020/12/15,-0.6
2020/12/16,-0.357
2020/12/17,1.11
2020/12/18,-0.59
2020/12/19,-1.833
2020/12/20,-1.68
2020/12/21,0.121
2020/12/22,0.566
2020/12/23,-0.365
2020/12/24,1.673
2020/12/25,1.029
2020/12/26,0.891
2020/12/27,-0.185
2020/12/28,-1.708
2020/12/29,-1.763
2020/12/30,-2.786
2020/12/31,-2.747
2021/01/01,-0.937
2021/01/02,0.175
2021/01/03,0.043
2021/01/04,-1.252
2021/01/05,-0.751
2021/01/06,-1.601
2021/01/07,-1.415
2021/01/08,0.633
2021/01/09,2.697
2021/01/10,1.516
2021/01/11,0.773
2021/01/12,0.869
2021/01/13,0.565
2021/01/14,0.721
2021/01/15,0.097
2021/01/16,0.343
2021/01/17,1.88
2021/01/18,1.376
2021/01/19,0.374
2021/01/20,0.465
2021/01/21,1.778
2021/01/22,1.152
2021/01/23,-0.731
2021/01/24,-0.358
2021/01/25,0.068
2021/01/26,-1.377
2021/01/27,-0.694
2021/01/28,-0.249
2021/01/29,-0.603
2021/01/30,0.606
2021/01/31,0.582
2021/02/01,2.982
2021/02/02,0.716
2021/02/03,-0.793
2021/02/04,-2.106
2021/02/05,-3.12
2021/02/06,-2.582
2021/02/07,-1.551
2021/02/08,-1.222
2021/02/09,0.604
2021/02/10,1.624
2021/02/11,3.255
2021/02/12,2.325
2021/02/13,0.068
2021/02/14,-0.515
2021/02/15,-0.866
2021/02/16,2.182
2021/02/17,1.953
2021/02/18,1.29
2021/02/19,-0.576
2021/02/20,-1.044
2021/02/21,-0.553
2021/02/22,0.647
2021/02/23,1.873
2021/02/24,-0.529
2021/02/25,-1.894
2021/02/26,-0.862
2021/02/27,-1.389
2021/02/28,0.598
2021/03/01,1.938
2021/03/02,1.004
2021/03/03,-0.575
2021/03/04,0.796
2021/03/05,-0.189
2021/03/06,-1.181
2021/03/07,-1.069
2021/03/08,-1.453
2021/03/09,-0.284
2021/03/10,-0.243
2021/03/11,1.245
2021/03/12,0.346
2021/03/13,0.157
2021/03/14,-0.992
2021/03/15,-0.875
2021/03/16,-0.629
2021/03/17,0.773
2021/03/18,0.095
2021/03/19,-0.186
2021/03/20,-0.737
2021/03/21,-1.114
2021/03/22,-0.755
2021/03/23,-1.157
2021/03/24,-0.623
2021/03/25,-0.317
2021/03/26,1.497
2021/03/27,0.358
2021/03/28,-0.607
2021/03/29,-0.368
2021/03/30,0.383
2021/03/31,-0.139
2021/04/01,0.46
2021/04/02,1.304
2021/04/03,2.49
2021/04/04,1.33
2021/04/05,-0.463
2021/04/06,-0.422
2021/04/07,-1.162
2021/04/08,0.504
2021/04/09,-0.036
2021/04/10,-0.959
2021/04/11,-0.391
2021/04/12,0.225
2021/04/13,0.689
2021/04/14,1.481
2021/04/15,-1.169
2021/04/16,4.324
2021/04/17,9.488
2021/04/18,5.349
2021/04/19,5.306
2021/04/20,1.317
2021/04/21,1.788
2021/04/22,-1.78
2021/04/23,-3.307
2021/04/24,-4.245
2021/04/25,-3.916
2021/04/26,-0.428
2021/04/27,-0.935
2021/04/28,-1.607
2021/04/29,0.119
2021/04/30,-0.86
2021/05/01,-1.102
2021/05/02,-4.005
2021/05/03,-5.073
2021/05/04,-5.104
2021/05/05,-2.781
2021/05/06,-1.84
2021/05/07,-1.469
2021/05/08,-1.11
2021/05/09,-1.778
2021/05/10,-1.669
2021/05/11,-0.752
2021/05/12,-0.085
2021/05/13,1.093
2021/05/14,4.293
2021/05/15,6.767
2021/05/16,5.663
2021/05/17,5.26
2021/05/18,7.414
2021/05/19,4.212
2021/05/20,3.098
2021/05/21,2.616
2021/05/22,1.413
2021/05/23,0.25
2021/05/24,-1.03
2021/05/25,-1.292
2021/05/26,-1.042
2021/05/27,-0.196
2021/05/28,0.116
2021/05/29,0.514
2021/05/30,-1.842
2021/05/31,-2.967
2021/06/01,-3.147
2021/06/02,-4.401
2021/06/03,-3.453
2021/06/04,-0.774
2021/06/05,0.933
2021/06/06,-0.171
2021/06/07,0.444
2021/06/08,-0.501
2021/06/09,1.036
2021/06/10,2.901
2021/06/11,5.189
2021/06/12,2.386
2021/06/13,0.21
2021/06/14,-1.092
2021/06/15,-1.164
2021/06/16,-0.109
2021/06/17,-0.119
2021/06/18,0.351
2021/06/19,3.224
2021/06/20,4.131
2021/06/21,3.741
2021/06/22,4.999
2021/06/23,3.539
2021/06/24,1.596
2021/06/25,-0.162
2021/06/26,1.781
2021/06/27,10.594
2021/06/28,6.388
2021/06/29,2.167
2021/06/30,0.142
2021/07/01,-1.644
2021/07/02,-1.599
2021/07/03,-4.687
2021/07/04,-5.378
2021/07/05,-6.211
2021/07/06,-6.771
2021/07/07,-4.87
2021/07/08,-4.252
2021/07/09,-2.978
2021/07/10,-4.094
2021/07/11,-1.67
2021/07/12,0.195
2021/07/13,0.052
2021/07/14,-2.722
2021/07/15,-0.917
2021/07/16,-1.238
2021/07/17,-0.965
2021/07/18,-0.717
2021/07/19,-2.39
2021/07/20,0.963
2021/07/21,0.817
2021/07/22,-0.439
2021/07/23,0.411
2021/07/24,-0.589
2021/07/25,-1.176
2021/07/26,-1.046
2021/07/27,-2.2
2021/07/28,-1.803
2021/07/29,-1.401
2021/07/30,-1.464
2021/07/31,-0.783
2021/08/01,0.084
2021/08/02,1.521
2021/08/03,-0.013
2021/08/04,1.672
2021/08/05,0.541
2021/08/06,-0.346
2021/08/07,-1.299
2021/08/08,-0.978
2021/08/09,-0.04
2021/08/10,-0.502
2021/08/11,0.613
2021/08/12,0.932
2021/08/13,1.686
2021/08/14,0.075
2021/08/15,-2.169
2021/08/16,-1.772
2021/08/17,-1.793
2021/08/18,1.576
2021/08/19,1.629
2021/08/20,0.561
2021/08/21,-0.886
2021/08/22,-1.138
2021/08/23,-3.01
2021/08/24,-0.974
2021/08/25,0.221
2021/08/26,1.914
2021/08/27,2.535
2021/08/28,2.841
2021/08/29,1.252
2021/08/30,1.999
2021/08/31,1.503
2021/09/01,1.573
2021/09/02,0.406
2021/09/03,-0.288
2021/09/04,-1.094
2021/09/05,-2.034
2021/09/06,-2.834
2021/09/07,-1.533
2021/09/08,0.599
2021/09/09,2.183
2021/09/10,2.68
2021/09/11,1.327
2021/09/12,0.372
2021/09/13,-1.032
2021/09/14,-2.297
2021/09/15,-0.636
2021/09/16,1.267
2021/09/17,1.033
2021/09/18,-0.12
2021/09/19,-1.165
2021/09/20,-1.833
2021/09/21,1.952
2021/09/22,2.853
2021/09/23,-0.002
2021/09/24,-0.588
2021/09/25,-0.194
2021/09/26,0.609
2021/09/27,-0.37
2021/09/28,-0.805
2021/09/29,1.188
2021/09/30,-1.036
2021/10/01,-0.183
2021/10/02,-2.696
2021/10/03,-1.601
2021/10/04,-0.845
2021/10/05,-1.009
2021/10/06,1.917
2021/10/07,2.426
2021/10/08,4.381
2021/10/09,1.819
2021/10/10,-0.799
2021/10/11,-1.043
2021/10/12,0.359
2021/10/13,-1.545
2021/10/14,-0.245
2021/10/15,0.479
2021/10/16,1.477
2021/10/17,-0.469
2021/10/18,-0.833
2021/10/19,-1.273
2021/10/20,-0.879
2021/10/21,-0.378
2021/10/22,-0.86
2021/10/23,-0.062
2021/10/24,-0.167
2021/10/25,-2.27
2021/10/26,-1.109
2021/10/27,-0.521
2021/10/28,0.091
2021/10/29,-0.956
2021/10/30,-0.393
2021/10/31,1.618
2021/11/01,1.707
2021/11/02,0.477
2021/11/03,-0.571
2021/11/04,0.49
2021/11/05,0.186
2021/11/06,-0.078
2021/11/07,-0.115
2021/11/08,1.573
2021/11/09,0.841
2021/11/10,0.332
2021/11/11,-0.645
2021/11/12,0.213
2021/11/13,-0.097
2021/11/14,-0.698
2021/11/15,-0.478
2021/11/16,-0.12
2021/11/17,0.177
2021/11/18,0.735
2021/11/19,1.613
2021/11/20,1.121
2021/11/21,1.813
2021/11/22,1.181
2021/11/23,1.422
2021/11/24,-0.649
2021/11/25,0.43
2021/11/26,1.103
2021/11/27,0.229
2021/11/28,-0.073
2021/11/29,-0.492
2021/11/30,0.157
2021/12/01,0.313
2021/12/02,-1.175
2021/12/03,-2.874
2021/12/04,-2.581
2021/12/05,-2.643
2021/12/06,-2.82
2021/12/07,-1.28
2021/12/08,-1.165
2021/12/09,-0.79
2021/12/10,0.086
2021/12/11,1.006
2021/12/12,2.37
2021/12/13,2.655
